"情景","问题","目的","配图"
"Meeting someone you mutually like for the first time: Imagine meeting alone in a café with someone you have spoken with several times and with whom there is mutual interest. The conversation is going well, but both of you know it is more significant than an ordinary meeting between friends. Put yourself in the following moments in order.","Segment 2: They remember a drink preference you mentioned long ago and have already checked that the café serves it. Show your expression when you realize the detail was remembered.","Gentle smile｜Affectionate smile: Being remembered and treated thoughtfully are intended to evoke a warm smile of closeness.","illustrations/scene_020_first_date.png"
"Meeting someone you mutually like for the first time: Imagine meeting alone in a café with someone you have spoken with several times and with whom there is mutual interest. The conversation is going well, but both of you know it is more significant than an ordinary meeting between friends. Put yourself in the following moments in order.","Segment 3: They sincerely say, “You’re even easier to relax around in person,” then appear slightly embarrassed. Show your expression when you hear this direct expression of liking.","Shy smile｜Pressed-lip smile: Direct appreciation and focused attention are intended to evoke a restrained, gaze-averting smile.","illustrations/scene_020_first_date.png"
"Meeting someone you mutually like for the first time: Imagine meeting alone in a café with someone you have spoken with several times and with whom there is mutual interest. The conversation is going well, but both of you know it is more significant than an ordinary meeting between friends. Put yourself in the following moments in order.","Segment 4: You both reach for a napkin at the same time, touch hands briefly, and immediately withdraw. Show your expression after the small accident.","Shy smile｜Awkward, sweet smile: Brief unexpected contact and synchronized withdrawal are intended to evoke a mixture of shyness and pleasure.","illustrations/scene_020_first_date.png"
"Meeting someone you mutually like for the first time: Imagine meeting alone in a café with someone you have spoken with several times and with whom there is mutual interest. The conversation is going well, but both of you know it is more significant than an ordinary meeting between friends. Put yourself in the following moments in order.","Segment 5: They describe recent stress, then say, “But I feel much better after seeing you today.” Show your expression as you respond to this trust.","Gentle smile｜Caring smile: Emotional disclosure and trust are intended to evoke a caring smile.","illustrations/scene_020_first_date.png"
"Meeting someone you mutually like for the first time: Imagine meeting alone in a café with someone you have spoken with several times and with whom there is mutual interest. The conversation is going well, but both of you know it is more significant than an ordinary meeting between friends. Put yourself in the following moments in order.","Segment 6: As you prepare to leave, they ask whether you would like to visit another café together next week. Show your expression when you know there will be another meeting.","Joyful smile｜Happy anticipatory smile: Positive continuation of the relationship is intended to evoke a naturally bright smile.","illustrations/scene_020_first_date.png"
"A hidden-role board game: Imagine playing a hidden-role game with familiar friends and no money at stake. You receive a role that must remain secret. Misleading others and reasoning are part of the rules, and everyone treats the conflict as play. Put yourself in the following moments in order.","Segment 1: After reading your role card, you know you must behave normally. Show your expression as you place the card face down.","Sly smile｜Smile concealing an intention: Holding secret information while controlling one’s behavior is intended to evoke an ambiguous smile.","illustrations/scene_021_hidden_role_game.png"
"A hidden-role board game: Imagine playing a hidden-role game with familiar friends and no money at stake. You receive a role that must remain secret. Misleading others and reasoning are part of the rules, and everyone treats the conflict as play. Put yourself in the following moments in order.","Segment 2: A friend immediately stares at you and says, “Your face looked different when you read that card.” Show your expression as you deny it and question them in return.","Sly smile｜Playful response to suspicion: Being tested while protecting a secret is intended to evoke a quick, playful smile.","illustrations/scene_021_hidden_role_game.png"
"A hidden-role board game: Imagine playing a hidden-role game with familiar friends and no money at stake. You receive a role that must remain secret. Misleading others and reasoning are part of the rules, and everyone treats the conflict as play. Put yourself in the following moments in order.","Segment 3: You successfully redirect the discussion toward another player, who begins defending themselves seriously. Show your expression while observing.","Sly smile｜Strategic smile: A strategy that is temporarily working is intended to evoke restrained satisfaction.","illustrations/scene_021_hidden_role_game.png"
"A hidden-role board game: Imagine playing a hidden-role game with familiar friends and no money at stake. You receive a role that must remain secret. Misleading others and reasoning are part of the rules, and everyone treats the conflict as play. Put yourself in the following moments in order.","Segment 4: A teammate accidentally says something close to the truth. You exchange a quick glance and immediately look away. Show your expression during the brief exchange.","Sly smile｜Knowing suppressed smile: A shared secret that nearly becomes exposed is intended to evoke a brief concealed smile.","illustrations/scene_021_hidden_role_game.png"
"A hidden-role board game: Imagine playing a hidden-role game with familiar friends and no money at stake. You receive a role that must remain secret. Misleading others and reasoning are part of the rules, and everyone treats the conflict as play. Put yourself in the following moments in order.","Segment 5: A friend known for good reasoning gives a long analysis but reaches a completely wrong conclusion. You politely say, “That’s possible.” Show your expression while responding.","Social smile｜Cooperative game smile: Avoiding exposing incorrect reasoning while maintaining the game is intended to evoke a controlled smile.","illustrations/scene_021_hidden_role_game.png"
"A hidden-role board game: Imagine playing a hidden-role game with familiar friends and no money at stake. You receive a role that must remain secret. Misleading others and reasoning are part of the rules, and everyone treats the conflict as play. Put yourself in the following moments in order.","Segment 6: At the reveal, everyone discovers that you have misled them since the first round. Show your expression when the secret can finally be disclosed.","Joyful smile｜Pleased smile: A successful strategy and safe reveal are intended to evoke visible enjoyment.","illustrations/scene_021_hidden_role_game.png"
"A hidden-role board game: Imagine playing a hidden-role game with familiar friends and no money at stake. You receive a role that must remain secret. Misleading others and reasoning are part of the rules, and everyone treats the conflict as play. Put yourself in the following moments in order.","Segment 7: Your friends reconstruct every suspicious thing you said, and the review becomes increasingly absurd until everyone laughs. Show your expression as your explanation is repeatedly interrupted.","Uncontrollable laughter｜Group laughter: Retelling the game and contagious laughter are intended to evoke laughter that is difficult to control.","illustrations/scene_021_hidden_role_game.png"
"Watching and retelling a comedy blooper reel: Imagine watching harmless behind-the-scenes footage with a familiar friend. An actor must deliver a simple serious line but repeatedly fails because of slips of the tongue, props, and contagious laughter. Put yourself in the following moments in order.","Segment 1: The actor says the key word incorrectly, notices, but tries to continue seriously. Show your expression when you first notice the mistake.","Joyful smile｜Light smile: A clear, harmless mistake is intended to evoke natural amusement.","illustrations/scene_022_comedy_bloopers.png"
"Watching and retelling a comedy blooper reel: Imagine watching harmless behind-the-scenes footage with a familiar friend. An actor must deliver a simple serious line but repeatedly fails because of slips of the tongue, props, and contagious laughter. Put yourself in the following moments in order.","Segment 2: The director asks for another take. Immediately after saying, “I definitely won’t get it wrong this time,” the actor makes the same mistake. Show your expression at the contrast.","Uncontrollable laughter｜Sudden laughter: A promise followed immediately by failure is intended to evoke a burst of laughter.","illustrations/scene_022_comedy_bloopers.png"
"Watching and retelling a comedy blooper reel: Imagine watching harmless behind-the-scenes footage with a familiar friend. An actor must deliver a simple serious line but repeatedly fails because of slips of the tongue, props, and contagious laughter. Put yourself in the following moments in order.","Segment 3: The actor laughs too hard to continue, and the scene partner is infected. Show your expression as you hear the continuing laughter.","Uncontrollable laughter｜Contagious laughter: Other people’s genuine laughter is intended to sustain one’s own laughter.","illustrations/scene_022_comedy_bloopers.png"
"Watching and retelling a comedy blooper reel: Imagine watching harmless behind-the-scenes footage with a familiar friend. An actor must deliver a simple serious line but repeatedly fails because of slips of the tongue, props, and contagious laughter. Put yourself in the following moments in order.","Segment 4: During the third take, everyone tries to be serious, and the silence makes another failure feel imminent. Show your expression as you anticipate it.","Uncontrollable laughter｜Anticipatory laughter: Expectation of a repeated joke is intended to evoke laughter before it occurs.","illustrations/scene_022_comedy_bloopers.png"
"Watching and retelling a comedy blooper reel: Imagine watching harmless behind-the-scenes footage with a familiar friend. An actor must deliver a simple serious line but repeatedly fails because of slips of the tongue, props, and contagious laughter. Put yourself in the following moments in order.","Segment 5: Your friend pauses the video and asks you to explain seriously what was funny. Show your expression as you try to answer while still amused.","Uncontrollable laughter｜Failed-to-suppress laughter: A demand for control conflicting with lingering arousal is intended to evoke repeated loss of composure.","illustrations/scene_022_comedy_bloopers.png"
"Watching and retelling a comedy blooper reel: Imagine watching harmless behind-the-scenes footage with a familiar friend. An actor must deliver a simple serious line but repeatedly fails because of slips of the tongue, props, and contagious laughter. Put yourself in the following moments in order.","Segment 6: Just as you calm down, your friend imitates the actor’s incorrect pronunciation. Show your expression as the joke is reactivated.","Uncontrollable laughter｜Renewed laughter: Immediate imitation of the joke is intended to evoke another burst.","illustrations/scene_022_comedy_bloopers.png"
"Watching and retelling a comedy blooper reel: Imagine watching harmless behind-the-scenes footage with a familiar friend. An actor must deliver a simple serious line but repeatedly fails because of slips of the tongue, props, and contagious laughter. Put yourself in the following moments in order.","Segment 7: In the final take, the actor says the line correctly, but a prop slowly falls in the background and everyone breaks again. Show your expression at the new unexpected joke.","Uncontrollable laughter｜Repeated laughter: Success being interrupted by a new event is intended to evoke strong continuing laughter.","illustrations/scene_022_comedy_bloopers.png"
"Watching and retelling a comedy blooper reel: Imagine watching harmless behind-the-scenes footage with a familiar friend. An actor must deliver a simple serious line but repeatedly fails because of slips of the tongue, props, and contagious laughter. Put yourself in the following moments in order.","Segment 8: After the video ends, the room is quiet, but making eye contact with your friend brings back the incorrect pronunciation. Show your expression as the laughter returns in small waves.","Social smile｜Shared afterglow smile: A shared memory and eye contact are intended to evoke mild recurring amusement.","illustrations/scene_022_comedy_bloopers.png"
"Wrapping up after a team proposal fails: Imagine that you and several coworkers prepared a proposal for weeks but were not selected. The team must still attend a short wrap-up and speak with members of the selected team in the same space. Put yourself in the following moments in order.","Segment 1: The result page loads. You check repeatedly, but the team’s name is absent. Show your expression when you confirm the rejection.","Bittersweet smile｜Disappointed smile: Effort not matched by the outcome is intended to evoke a smile tinged with disappointment.","illustrations/scene_023_project_setback.png"
"Wrapping up after a team proposal fails: Imagine that you and several coworkers prepared a proposal for weeks but were not selected. The team must still attend a short wrap-up and speak with members of the selected team in the same space. Put yourself in the following moments in order.","Segment 2: The team lead says, “At least we did everything we could,” and no one immediately replies. Show your expression as you respond to the consolation.","Bittersweet smile｜Resigned smile: Factually correct consolation that cannot remove the disappointment is intended to evoke resignation.","illustrations/scene_023_project_setback.png"
"Wrapping up after a team proposal fails: Imagine that you and several coworkers prepared a proposal for weeks but were not selected. The team must still attend a short wrap-up and speak with members of the selected team in the same space. Put yourself in the following moments in order.","Segment 3: An acquaintance from the selected team shakes hands, praises your preparation, and hopes to work together later. Show your expression as you congratulate them.","Social smile｜Professional congratulatory smile: Courtesy and genuine disappointment occurring together are intended to evoke a restrained polite smile.","illustrations/scene_023_project_setback.png"
"Wrapping up after a team proposal fails: Imagine that you and several coworkers prepared a proposal for weeks but were not selected. The team must still attend a short wrap-up and speak with members of the selected team in the same space. Put yourself in the following moments in order.","Segment 4: A teammate blames themselves for the result, although you know responsibility was shared. Show your expression as you reassure them.","Gentle smile｜Supportive smile: A teammate’s need for reassurance and shared responsibility are intended to evoke a warm supportive smile.","illustrations/scene_023_project_setback.png"
"Wrapping up after a team proposal fails: Imagine that you and several coworkers prepared a proposal for weeks but were not selected. The team must still attend a short wrap-up and speak with members of the selected team in the same space. Put yourself in the following moments in order.","Segment 5: While sorting materials, you find an early version and remember how optimistic everyone was. Show your expression as you look at it.","Bittersweet smile｜Wistful smile: Contrasting earlier hope with the current outcome is intended to evoke a wistful smile.","illustrations/scene_023_project_setback.png"
"Wrapping up after a team proposal fails: Imagine that you and several coworkers prepared a proposal for weeks but were not selected. The team must still attend a short wrap-up and speak with members of the selected team in the same space. Put yourself in the following moments in order.","Segment 6: The lead says the material can be revised for another opportunity rather than wasted. Show your expression when you hear that the work may continue.","Joyful smile｜Hopeful smile: The possibility that the effort retains value is intended to evoke mild hope.","illustrations/scene_023_project_setback.png"
"Wrapping up after a team proposal fails: Imagine that you and several coworkers prepared a proposal for weeks but were not selected. The team must still attend a short wrap-up and speak with members of the selected team in the same space. Put yourself in the following moments in order.","Segment 7: Before leaving, everyone agrees to eat together and not discuss the review again that day. Show your expression as the team walks out.","Bittersweet smile｜Smile of temporary relief: Shared disappointment combined with setting it aside is intended to evoke a bittersweet but relaxed smile.","illustrations/scene_023_project_setback.png"
"Facing a coworker who boasts and makes excuses: Imagine a lunch break in which a coworker repeatedly exaggerates their ability and says the team cannot function without them. Everyone knows they made a simple mistake that morning, but no one wants lunch to become an argument. Put yourself in the following moments in order.","Segment 1: They say they “never need anyone to remind them” and wait for agreement. Show your expression while hearing the absolute claim.","Derisive smile｜Disdainful smile: Conflict between exaggerated self-assessment and known facts is intended to evoke disdain.","illustrations/scene_024_boastful_colleague.png"
"Facing a coworker who boasts and makes excuses: Imagine a lunch break in which a coworker repeatedly exaggerates their ability and says the team cannot function without them. Everyone knows they made a simple mistake that morning, but no one wants lunch to become an argument. Put yourself in the following moments in order.","Segment 2: Someone mentions the file they forgot to submit, and they immediately say, “The system is outdated. It wasn’t my fault.” Show your expression as you hear the excuse.","Derisive smile｜Scoff: Obvious displacement of responsibility is intended to evoke a brief dismissive smile.","illustrations/scene_024_boastful_colleague.png"
"Facing a coworker who boasts and makes excuses: Imagine a lunch break in which a coworker repeatedly exaggerates their ability and says the team cannot function without them. Everyone knows they made a simple mistake that morning, but no one wants lunch to become an argument. Put yourself in the following moments in order.","Segment 3: They say truly capable people need not follow rigid procedures and ask whether you agree. You do not want an argument. Show your expression as you give a vague response.","Social smile｜Polite, noncommittal smile: Direct pressure for agreement and avoidance of conflict are intended to evoke a smile without genuine pleasure.","illustrations/scene_024_boastful_colleague.png"
"Facing a coworker who boasts and makes excuses: Imagine a lunch break in which a coworker repeatedly exaggerates their ability and says the team cannot function without them. Everyone knows they made a simple mistake that morning, but no one wants lunch to become an argument. Put yourself in the following moments in order.","Segment 4: They then criticize another coworker for submitting material late and call it unprofessional. Show your expression when you notice the double standard.","Derisive smile｜Cold smile: Applying lenient rules to oneself and strict rules to others is intended to evoke a cold smile.","illustrations/scene_024_boastful_colleague.png"
"Facing a coworker who boasts and makes excuses: Imagine a lunch break in which a coworker repeatedly exaggerates their ability and says the team cannot function without them. Everyone knows they made a simple mistake that morning, but no one wants lunch to become an argument. Put yourself in the following moments in order.","Segment 5: Someone reminds them that they just said procedures did not matter. After a pause, they reply, “My situation is different.” Show your response.","Derisive smile｜Mocking smile: Forced self-exemption after a contradiction is exposed is intended to evoke mockery.","illustrations/scene_024_boastful_colleague.png"
"Facing a coworker who boasts and makes excuses: Imagine a lunch break in which a coworker repeatedly exaggerates their ability and says the team cannot function without them. Everyone knows they made a simple mistake that morning, but no one wants lunch to become an argument. Put yourself in the following moments in order.","Segment 6: They tell a story about how they “saved” a project, although the details differ from what you witnessed. Show your expression as you listen.","Derisive smile｜Contemptuous smile: Repackaging credit is intended to evoke a contemptuous smile.","illustrations/scene_024_boastful_colleague.png"
"Facing a coworker who boasts and makes excuses: Imagine a lunch break in which a coworker repeatedly exaggerates their ability and says the team cannot function without them. Everyone knows they made a simple mistake that morning, but no one wants lunch to become an argument. Put yourself in the following moments in order.","Segment 7: At the end of lunch, they pat your shoulder and say, “You can learn a lot by working with me.” Show your expression as you politely end the conversation.","Social smile｜Professional closing smile: The need to end the interaction while preserving the surface relationship is intended to evoke a conventional smile.","illustrations/scene_024_boastful_colleague.png"
"Facing a coworker who boasts and makes excuses: Imagine a lunch break in which a coworker repeatedly exaggerates their ability and says the team cannot function without them. Everyone knows they made a simple mistake that morning, but no one wants lunch to become an argument. Put yourself in the following moments in order.","Segment 8: Back at your desk, you see that you must work with this person that afternoon. Show your expression as you read the schedule.","Bittersweet smile｜Resigned smile: Being unable to avoid an unwelcome interaction is intended to evoke tired resignation.","illustrations/scene_024_boastful_colleague.png"
"Thinking your phone is lost and then finding it: Imagine preparing to leave a café and being unable to find your phone in your pockets or on the table. It contains important information, and you cannot remember whether you last used it inside or outside. Put yourself in the following moments in order.","Segment 1: You check the table, coat, and usual bag pockets again but still cannot find it. Show your expression as you try to remember.","Bittersweet smile｜Nervous wry smile: Possible loss of an important item and uncertain memory are intended to evoke a strained smile.","illustrations/scene_025_phone_found.png"
"Thinking your phone is lost and then finding it: Imagine preparing to leave a café and being unable to find your phone in your pockets or on the table. It contains important information, and you cannot remember whether you last used it inside or outside. Put yourself in the following moments in order.","Segment 2: You return to the counter and politely ask whether anyone has handed in a phone while other customers wait. Show your expression as you explain.","Social smile｜Apologetic polite smile: Asking a stranger for help while taking their time is intended to evoke an apologetic smile.","illustrations/scene_025_phone_found.png"
"Thinking your phone is lost and then finding it: Imagine preparing to leave a café and being unable to find your phone in your pockets or on the table. It contains important information, and you cannot remember whether you last used it inside or outside. Put yourself in the following moments in order.","Segment 3: The employee finds nothing and suggests having a friend call it. You begin to think the phone may not be in the café. Show your expression while waiting for the call.","Bittersweet smile｜Resigned smile: A simple final method not immediately working is intended to evoke resignation.","illustrations/scene_025_phone_found.png"
"Thinking your phone is lost and then finding it: Imagine preparing to leave a café and being unable to find your phone in your pockets or on the table. It contains important information, and you cannot remember whether you last used it inside or outside. Put yourself in the following moments in order.","Segment 4: When the room grows quiet, you hear a faint vibration from the bottom of your bag. Show your expression when you first realize where it comes from.","Joyful smile｜Surprised, relieved smile: Sudden removal of a threat is intended to evoke a quick, clear smile.","illustrations/scene_025_phone_found.png"
"Thinking your phone is lost and then finding it: Imagine preparing to leave a café and being unable to find your phone in your pockets or on the table. It contains important information, and you cannot remember whether you last used it inside or outside. Put yourself in the following moments in order.","Segment 5: You take the phone from a compartment you rarely use and remember placing it there for safety. Show your expression when you realize you caused the confusion.","Uncontrollable laughter｜Self-deprecating laugh: Relief combined with one’s own contradiction is intended to evoke sudden laughter.","illustrations/scene_025_phone_found.png"
"Thinking your phone is lost and then finding it: Imagine preparing to leave a café and being unable to find your phone in your pockets or on the table. It contains important information, and you cannot remember whether you last used it inside or outside. Put yourself in the following moments in order.","Segment 6: Your friend hears you laugh on the call and asks, “So where was it?” You explain that it was in your bag all along. Show your expression as the laughter returns.","Uncontrollable laughter｜Failed-to-suppress laughter: Retelling the absurd sequence is intended to reactivate laughter.","illustrations/scene_025_phone_found.png"
"Thinking your phone is lost and then finding it: Imagine preparing to leave a café and being unable to find your phone in your pockets or on the table. It contains important information, and you cannot remember whether you last used it inside or outside. Put yourself in the following moments in order.","Segment 7: You thank the employee and apologize for the interruption. They say, “I’m glad you found it. I was worried too.” Show your expression as the incident ends.","Joyful smile｜Relaxed, grateful smile: Resolution and a kind response are intended to evoke a sincere, relaxed smile.","illustrations/scene_025_phone_found.png"
"Preparing a secret surprise party for a friend: Imagine borrowing a familiar room with several friends for a small birthday surprise. The guest of honor expects an ordinary dinner and has messaged that they are almost at the door. Put yourself in the following moments in order.","Segment 1: You turn off the lights and quietly take your positions. You can already hear the person handling their keys outside. Show your expression while waiting for the door to open.","Sly smile｜Anticipatory suppressed smile: A shared secret about to be revealed is intended to evoke a smile that is difficult to hide.","illustrations/scene_026_surprise_party.png"
"Preparing a secret surprise party for a friend: Imagine borrowing a familiar room with several friends for a small birthday surprise. The guest of honor expects an ordinary dinner and has messaged that they are almost at the door. Put yourself in the following moments in order.","Segment 2: The person messages, “Why is it so quiet? Are you not here yet?” You must reply in a way that makes them enter. Show your expression while typing.","Sly smile｜Smile concealing an intention: The need to make a believable misleading reply is intended to evoke a secretive smile.","illustrations/scene_026_surprise_party.png"
"Preparing a secret surprise party for a friend: Imagine borrowing a familiar room with several friends for a small birthday surprise. The guest of honor expects an ordinary dinner and has messaged that they are almost at the door. Put yourself in the following moments in order.","Segment 3: As the handle turns, one friend nearly laughs too early. You immediately look at them and signal them to hold it in. Show your expression during the glance.","Sly smile｜Knowing suppressed smile: Shared restraint and almost being exposed are intended to evoke a conspiratorial smile.","illustrations/scene_026_surprise_party.png"
"Preparing a secret surprise party for a friend: Imagine borrowing a familiar room with several friends for a small birthday surprise. The guest of honor expects an ordinary dinner and has messaged that they are almost at the door. Put yourself in the following moments in order.","Segment 4: The person enters and pauses in confusion. You wait one more second before turning on the lights. Show your expression while they still do not understand.","Sly smile｜Knowing smile before the reveal: Knowing what the other person does not yet know is intended to evoke playful suspense.","illustrations/scene_026_surprise_party.png"
"Preparing a secret surprise party for a friend: Imagine borrowing a familiar room with several friends for a small birthday surprise. The guest of honor expects an ordinary dinner and has messaged that they are almost at the door. Put yourself in the following moments in order.","Segment 5: The lights come on and everyone celebrates. Confusion turns into surprise as the person looks around the room. Show your expression when you know the plan succeeded.","Joyful smile｜Shared delighted smile: A successful kind surprise and a positive response are intended to evoke genuine delight.","illustrations/scene_026_surprise_party.png"
"Preparing a secret surprise party for a friend: Imagine borrowing a familiar room with several friends for a small birthday surprise. The guest of honor expects an ordinary dinner and has messaged that they are almost at the door. Put yourself in the following moments in order.","Segment 6: The person points at you and says, “That explains why you were so slow to reply today,” and everyone reviews the moments when the secret almost slipped. Show your expression as you explain and laugh.","Uncontrollable laughter｜Contagious group laughter: Reviewing near-failures after success is intended to evoke laughter that is difficult to stop.","illustrations/scene_026_surprise_party.png"
