情景,片段序号,说明,发言,目的,配图
"Talking with a stranger at a party: Imagine attending a small gathering hosted by a friend. Most guests know one another, but you know only the host. A friendly stranger approaches you in a quiet corner and starts a conversation. Respond naturally to each instruction and utterance that follows.",2,"After establishing the shared connection, the stranger chooses another low-risk topic.","Where are you from? I've visited a city nearby, and I had a really good impression of the area.",Social smile｜Conversation-maintaining smile: Low-risk exchange of personal information is intended to evoke a sustained friendly smile.,illustrations/scene_019_party_stranger.png
"Talking with a stranger at a party: Imagine attending a small gathering hosted by a friend. Most guests know one another, but you know only the host. A friendly stranger approaches you in a quiet corner and starts a conversation. Respond naturally to each instruction and utterance that follows.",3,"The stranger has just used the wrong name for you, notices immediately, and pauses to apologize.",I'm sorry—I just got your name wrong. I hope you don't mind.,Social smile｜Tension-easing smile: A minor mistake and its repair are intended to evoke a reassuring smile.,illustrations/scene_019_party_stranger.png
"Talking with a stranger at a party: Imagine attending a small gathering hosted by a friend. Most guests know one another, but you know only the host. A friendly stranger approaches you in a quiet corner and starts a conversation. Respond naturally to each instruction and utterance that follows.",4,The host sees that the two of you are talking and joins with a teasing comment.,It looks like you're already getting along. Do I even need to introduce you properly anymore?,Shy smile｜Bashful smile: A playful suggestion from a third person and the feeling of being observed are intended to evoke a restrained smile.,illustrations/scene_019_party_stranger.png
"Talking with a stranger at a party: Imagine attending a small gathering hosted by a friend. Most guests know one another, but you know only the host. A friendly stranger approaches you in a quiet corner and starts a conversation. Respond naturally to each instruction and utterance that follows.",5,"A short silence develops between you and the stranger, and they acknowledge it directly.",Have we already used up all of the safe conversation topics?,Shy smile｜Awkward smile: Mutual recognition of a pause is intended to evoke a smile that eases the atmosphere.,illustrations/scene_019_party_stranger.png
"Talking with a stranger at a party: Imagine attending a small gathering hosted by a friend. Most guests know one another, but you know only the host. A friendly stranger approaches you in a quiet corner and starts a conversation. Respond naturally to each instruction and utterance that follows.",6,"You discover that you both like the same obscure work, and the stranger immediately mentions a detail only a fan would know.",You've seen it too? I still think about that long final shot with no dialogue.,Joyful smile｜Happy smile of connection: Moving from polite small talk to a genuine shared interest is intended to evoke natural pleasure.,illustrations/scene_019_party_stranger.png
"Meeting someone you mutually like for the first time: Imagine meeting alone in a café with someone you have spoken with several times and with whom there is mutual interest. The conversation is going well, but both of you know it is more significant than an ordinary meeting between friends. Respond naturally to each instruction and utterance that follows.",1,"The person arrived early and stands as soon as they see you, admitting that they were nervous.",I kept wondering what the first thing I should say would be when I saw you.,"Shy smile｜Nervous, bashful smile: Mutual acknowledgment of nervousness and anticipation is intended to evoke a restrained smile.",illustrations/scene_020_first_date.png
"Meeting someone you mutually like for the first time: Imagine meeting alone in a café with someone you have spoken with several times and with whom there is mutual interest. The conversation is going well, but both of you know it is more significant than an ordinary meeting between friends. Respond naturally to each instruction and utterance that follows.",2,"After sitting down, you realize that they remembered a drink preference you mentioned casually long ago.","I remembered you saying you liked this flavor, so I asked the staff in advance. They happen to have it today.",Gentle smile｜Affectionate smile: Being remembered and treated thoughtfully are intended to evoke a warm smile of closeness.,illustrations/scene_020_first_date.png
"Meeting someone you mutually like for the first time: Imagine meeting alone in a café with someone you have spoken with several times and with whom there is mutual interest. The conversation is going well, but both of you know it is more significant than an ordinary meeting between friends. Respond naturally to each instruction and utterance that follows.",3,"As the conversation becomes more relaxed, they look at you seriously and share how the meeting feels.",You're even easier to relax around in person than you are online. I stopped feeling nervous once you arrived.,"Shy smile｜Pressed-lip smile: Direct appreciation and focused attention are intended to evoke a restrained, gaze-averting smile.",illustrations/scene_020_first_date.png
"Meeting someone you mutually like for the first time: Imagine meeting alone in a café with someone you have spoken with several times and with whom there is mutual interest. The conversation is going well, but both of you know it is more significant than an ordinary meeting between friends. Respond naturally to each instruction and utterance that follows.",4,"You both reach for a napkin, touch hands, and pull back at the same time. They speak first to ease the moment.",It looks as though even our timing for reaching for a napkin is the same.,"Shy smile｜Awkward, sweet smile: Brief unexpected contact and synchronized withdrawal are intended to evoke a mixture of shyness and pleasure.",illustrations/scene_020_first_date.png
"Meeting someone you mutually like for the first time: Imagine meeting alone in a café with someone you have spoken with several times and with whom there is mutual interest. The conversation is going well, but both of you know it is more significant than an ordinary meeting between friends. Respond naturally to each instruction and utterance that follows.",5,They talk about recent pressure and connect today's meeting with how they now feel.,I feel much better after seeing you today. Thank you for letting me talk about all of that.,Gentle smile｜Caring smile: Emotional disclosure and trust are intended to evoke a caring smile.,illustrations/scene_020_first_date.png
"Meeting someone you mutually like for the first time: Imagine meeting alone in a café with someone you have spoken with several times and with whom there is mutual interest. The conversation is going well, but both of you know it is more significant than an ordinary meeting between friends. Respond naturally to each instruction and utterance that follows.",6,"As you prepare to leave, they do not say goodbye immediately and cautiously suggest another meeting.",Would you like to try another café with me next week? I'd really like to keep talking with you.,Joyful smile｜Happy anticipatory smile: Positive continuation of the relationship is intended to evoke a naturally bright smile.,illustrations/scene_020_first_date.png
"A hidden-role board game: Imagine playing a hidden-role game with familiar friends and no money at stake. You receive a role that must remain secret. Misleading others and reasoning are part of the rules, and everyone treats the conflict as play. Respond naturally to each instruction and utterance that follows.",1,You look at your hidden-role card and place it face down. A friend immediately studies your reaction.,Why did you suddenly go quiet after seeing your card? I think there's something suspicious about your role.,Sly smile｜Smile concealing an intention: Holding secret information while controlling one’s behavior is intended to evoke an ambiguous smile.,illustrations/scene_021_hidden_role_game.png
"A hidden-role board game: Imagine playing a hidden-role game with familiar friends and no money at stake. You receive a role that must remain secret. Misleading others and reasoning are part of the rules, and everyone treats the conflict as play. Respond naturally to each instruction and utterance that follows.",2,Your friend continues watching you and directly points out what they noticed.,Your expression changed when you saw your card. Stop pretending—I'm already suspicious of you.,"Sly smile｜Playful response to suspicion: Being tested while protecting a secret is intended to evoke a quick, playful smile.",illustrations/scene_021_hidden_role_game.png
"A hidden-role board game: Imagine playing a hidden-role game with familiar friends and no money at stake. You receive a role that must remain secret. Misleading others and reasoning are part of the rules, and everyone treats the conflict as play. Respond naturally to each instruction and utterance that follows.",3,"You successfully redirect the discussion toward another player, who begins defending themselves seriously.",Why is everyone suddenly accusing me? The person who redirected the discussion first is obviously more suspicious.,Sly smile｜Strategic smile: A strategy that is temporarily working is intended to evoke restrained satisfaction.,illustrations/scene_021_hidden_role_game.png
"A hidden-role board game: Imagine playing a hidden-role game with familiar friends and no money at stake. You receive a role that must remain secret. Misleading others and reasoning are part of the rules, and everyone treats the conflict as play. Respond naturally to each instruction and utterance that follows.",4,"A teammate almost reveals something close to the truth, exchanges a quick look with you, and tries to recover.",That was just a random guess. Don't connect the two of us because of one sentence.,Sly smile｜Knowing suppressed smile: A shared secret that nearly becomes exposed is intended to evoke a brief concealed smile.,illustrations/scene_021_hidden_role_game.png
"A hidden-role board game: Imagine playing a hidden-role game with familiar friends and no money at stake. You receive a role that must remain secret. Misleading others and reasoning are part of the rules, and everyone treats the conflict as play. Respond naturally to each instruction and utterance that follows.",5,A friend known for good reasoning gives a long explanation but reaches a completely wrong conclusion.,The truth is obvious now. The most suspicious person definitely isn't you—it's that player.,Social smile｜Cooperative game smile: Avoiding exposing incorrect reasoning while maintaining the game is intended to evoke a controlled smile.,illustrations/scene_021_hidden_role_game.png
"A hidden-role board game: Imagine playing a hidden-role game with familiar friends and no money at stake. You receive a role that must remain secret. Misleading others and reasoning are part of the rules, and everyone treats the conflict as play. Respond naturally to each instruction and utterance that follows.",6,"When the roles are revealed, your friend discovers that you had been misleading everyone since the first round.",It really was you! We let you lead us in the wrong direction from the very first round.,Joyful smile｜Pleased smile: A successful strategy and safe reveal are intended to evoke visible enjoyment.,illustrations/scene_021_hidden_role_game.png
"A hidden-role board game: Imagine playing a hidden-role game with familiar friends and no money at stake. You receive a role that must remain secret. Misleading others and reasoning are part of the rules, and everyone treats the conflict as play. Respond naturally to each instruction and utterance that follows.",7,"Your friend reconstructs every suspicious statement you made, and the others join the review.","Looking back, everything you said was suspicious. How did all of us believe you at the time?",Uncontrollable laughter｜Group laughter: Retelling the game and contagious laughter are intended to evoke laughter that is difficult to control.,illustrations/scene_021_hidden_role_game.png
"Watching and retelling a comedy blooper reel: Imagine watching harmless behind-the-scenes footage with a familiar friend. An actor must deliver a simple serious line but repeatedly fails because of slips of the tongue, props, and contagious laughter. Respond naturally to each instruction and utterance that follows.",1,"In the outtake, an actor reverses the key words in a serious line but tries to continue the scene.","We have to retreat before sunrise—no, I mean the sun has to retreat before we rise.","Joyful smile｜Light smile: A clear, harmless mistake is intended to evoke natural amusement.",illustrations/scene_022_comedy_bloopers.png
"Watching and retelling a comedy blooper reel: Imagine watching harmless behind-the-scenes footage with a familiar friend. An actor must deliver a simple serious line but repeatedly fails because of slips of the tongue, props, and contagious laughter. Respond naturally to each instruction and utterance that follows.",2,"The director asks for another take, and the actor seriously promises not to make the same mistake.","I definitely won't get it wrong this time. We have to, before we retreat... No, I did it again.",Uncontrollable laughter｜Sudden laughter: A promise followed immediately by failure is intended to evoke a burst of laughter.,illustrations/scene_022_comedy_bloopers.png
"Watching and retelling a comedy blooper reel: Imagine watching harmless behind-the-scenes footage with a familiar friend. An actor must deliver a simple serious line but repeatedly fails because of slips of the tongue, props, and contagious laughter. Respond naturally to each instruction and utterance that follows.",3,"The actor is already laughing too hard to speak, and the scene partner begins laughing as well.","Don't look at me. The moment you look at me, I can't even say the first word.",Uncontrollable laughter｜Contagious laughter: Other people’s genuine laughter is intended to sustain one’s own laughter.,illustrations/scene_022_comedy_bloopers.png
"Watching and retelling a comedy blooper reel: Imagine watching harmless behind-the-scenes footage with a familiar friend. An actor must deliver a simple serious line but repeatedly fails because of slips of the tongue, props, and contagious laughter. Respond naturally to each instruction and utterance that follows.",4,"Before the third take, everyone tries to remain serious, and the director gives another instruction.",Everyone hold it together. Nobody laughs in this take. Let's get through it once.,Uncontrollable laughter｜Anticipatory laughter: Expectation of a repeated joke is intended to evoke laughter before it occurs.,illustrations/scene_022_comedy_bloopers.png
"Watching and retelling a comedy blooper reel: Imagine watching harmless behind-the-scenes footage with a familiar friend. An actor must deliver a simple serious line but repeatedly fails because of slips of the tongue, props, and contagious laughter. Respond naturally to each instruction and utterance that follows.",5,Your friend pauses the video and deliberately asks you to analyze the joke in a serious voice.,"Now, without laughing at all, please explain exactly what was so funny about that.",Uncontrollable laughter｜Failed-to-suppress laughter: A demand for control conflicting with lingering arousal is intended to evoke repeated loss of composure.,illustrations/scene_022_comedy_bloopers.png
"Watching and retelling a comedy blooper reel: Imagine watching harmless behind-the-scenes footage with a familiar friend. An actor must deliver a simple serious line but repeatedly fails because of slips of the tongue, props, and contagious laughter. Respond naturally to each instruction and utterance that follows.",6,You have just regained your composure when your friend suddenly imitates the actor's mistake.,"The sun has to retreat before we rise. I said it correctly that time, didn't I?",Uncontrollable laughter｜Renewed laughter: Immediate imitation of the joke is intended to evoke another burst.,illustrations/scene_022_comedy_bloopers.png
"Watching and retelling a comedy blooper reel: Imagine watching harmless behind-the-scenes footage with a familiar friend. An actor must deliver a simple serious line but repeatedly fails because of slips of the tongue, props, and contagious laughter. Respond naturally to each instruction and utterance that follows.",7,"On the final take, the actor says the line correctly, but a prop slowly falls over in the background. The director reacts.","The line was finally right, so why did the prop behind them fall over by itself?",Uncontrollable laughter｜Repeated laughter: Success being interrupted by a new event is intended to evoke strong continuing laughter.,illustrations/scene_022_comedy_bloopers.png
"Watching and retelling a comedy blooper reel: Imagine watching harmless behind-the-scenes footage with a familiar friend. An actor must deliver a simple serious line but repeatedly fails because of slips of the tongue, props, and contagious laughter. Respond naturally to each instruction and utterance that follows.",8,The video has ended and the room is quiet again. Your friend starts remembering the mispronounced line whenever you make eye contact.,"If you can avoid saying that line again, I might actually be able to stop laughing.",Social smile｜Shared afterglow smile: A shared memory and eye contact are intended to evoke mild recurring amusement.,illustrations/scene_022_comedy_bloopers.png
Wrapping up after a team proposal fails: Imagine that you and several coworkers prepared a proposal for weeks but were not selected. The team must still attend a short wrap-up and speak with members of the selected team in the same space. Respond naturally to each instruction and utterance that follows.,1,"The results page is fully loaded, and your team's name is absent from the selected list. The team lead confirms the outcome.",The complete list has been published. Our proposal wasn't selected this time.,Bittersweet smile｜Disappointed smile: Effort not matched by the outcome is intended to evoke a smile tinged with disappointment.,illustrations/scene_023_project_setback.png
Wrapping up after a team proposal fails: Imagine that you and several coworkers prepared a proposal for weeks but were not selected. The team must still attend a short wrap-up and speak with members of the selected team in the same space. Respond naturally to each instruction and utterance that follows.,2,"The team falls silent, and the lead tries to comfort everyone with a factual statement.",At least we did everything we could. Everyone worked incredibly hard over the past few weeks.,Bittersweet smile｜Resigned smile: Factually correct consolation that cannot remove the disappointment is intended to evoke resignation.,illustrations/scene_023_project_setback.png
Wrapping up after a team proposal fails: Imagine that you and several coworkers prepared a proposal for weeks but were not selected. The team must still attend a short wrap-up and speak with members of the selected team in the same space. Respond naturally to each instruction and utterance that follows.,3,"An acquaintance from the selected team comes over, shakes your hand, and recognizes your team's work.",I was impressed by how well prepared your team was. I hope we have a chance to work together later.,Social smile｜Professional congratulatory smile: Courtesy and genuine disappointment occurring together are intended to evoke a restrained polite smile.,illustrations/scene_023_project_setback.png
Wrapping up after a team proposal fails: Imagine that you and several coworkers prepared a proposal for weeks but were not selected. The team must still attend a short wrap-up and speak with members of the selected team in the same space. Respond naturally to each instruction and utterance that follows.,4,A teammate believes their section caused the whole group to fail and repeatedly blames themselves.,"If I had done my part better, maybe the rest of you wouldn't have lost this opportunity too.",Gentle smile｜Supportive smile: A teammate’s need for reassurance and shared responsibility are intended to evoke a warm supportive smile.,illustrations/scene_023_project_setback.png
Wrapping up after a team proposal fails: Imagine that you and several coworkers prepared a proposal for weeks but were not selected. The team must still attend a short wrap-up and speak with members of the selected team in the same space. Respond naturally to each instruction and utterance that follows.,5,"While organizing files, the team finds the earliest version and remembers how confident everyone once felt. A teammate speaks quietly.","Back then, we honestly thought this proposal was certain to be selected.",Bittersweet smile｜Wistful smile: Contrasting earlier hope with the current outcome is intended to evoke a wistful smile.,illustrations/scene_023_project_setback.png
Wrapping up after a team proposal fails: Imagine that you and several coworkers prepared a proposal for weeks but were not selected. The team must still attend a short wrap-up and speak with members of the selected team in the same space. Respond naturally to each instruction and utterance that follows.,6,The lead believes the existing work still has value and proposes using it for another opportunity.,None of these materials will be wasted. We can revise them and submit them for the next opportunity.,Joyful smile｜Hopeful smile: The possibility that the effort retains value is intended to evoke mild hope.,illustrations/scene_023_project_setback.png
Wrapping up after a team proposal fails: Imagine that you and several coworkers prepared a proposal for weeks but were not selected. The team must still attend a short wrap-up and speak with members of the selected team in the same space. Respond naturally to each instruction and utterance that follows.,7,"Before leaving, the team decides to pause the review and go out for food together.",Let's stop discussing what went wrong for today. We'll get something to eat and let this day end first.,Bittersweet smile｜Smile of temporary relief: Shared disappointment combined with setting it aside is intended to evoke a bittersweet but relaxed smile.,illustrations/scene_023_project_setback.png
"Facing a coworker who boasts and makes excuses: Imagine a lunch break in which a coworker repeatedly exaggerates their ability and says the team cannot function without them. Everyone knows they made a simple mistake that morning, but no one wants lunch to become an argument. Respond naturally to each instruction and utterance that follows.",1,"During lunch, this colleague exaggerates their abilities and waits for everyone to agree.",I never need anyone to remind me on any project. The team basically couldn't function without me.,Derisive smile｜Disdainful smile: Conflict between exaggerated self-assessment and known facts is intended to evoke disdain.,illustrations/scene_024_boastful_colleague.png
"Facing a coworker who boasts and makes excuses: Imagine a lunch break in which a coworker repeatedly exaggerates their ability and says the team cannot function without them. Everyone knows they made a simple mistake that morning, but no one wants lunch to become an argument. Respond naturally to each instruction and utterance that follows.",2,"Someone mentions that they failed to submit a file that morning, and they immediately blame the external system.","The system is outdated. It wasn't my fault. With a normal system, the file would have gone through.",Derisive smile｜Scoff: Obvious displacement of responsibility is intended to evoke a brief dismissive smile.,illustrations/scene_024_boastful_colleague.png
"Facing a coworker who boasts and makes excuses: Imagine a lunch break in which a coworker repeatedly exaggerates their ability and says the team cannot function without them. Everyone knows they made a simple mistake that morning, but no one wants lunch to become an argument. Respond naturally to each instruction and utterance that follows.",3,They claim that capable people do not need to follow procedures and then ask directly for your opinion.,"People with real ability don't need to follow rigid procedures. You agree with that too, don't you?","Social smile｜Polite, noncommittal smile: Direct pressure for agreement and avoidance of conflict are intended to evoke a smile without genuine pleasure.",illustrations/scene_024_boastful_colleague.png
"Facing a coworker who boasts and makes excuses: Imagine a lunch break in which a coworker repeatedly exaggerates their ability and says the team cannot function without them. Everyone knows they made a simple mistake that morning, but no one wants lunch to become an argument. Respond naturally to each instruction and utterance that follows.",4,"After excusing their own mistake, they criticize another colleague for submitting materials late.",They can't even submit their materials on time. That shows a serious lack of professionalism.,Derisive smile｜Cold smile: Applying lenient rules to oneself and strict rules to others is intended to evoke a cold smile.,illustrations/scene_024_boastful_colleague.png
"Facing a coworker who boasts and makes excuses: Imagine a lunch break in which a coworker repeatedly exaggerates their ability and says the team cannot function without them. Everyone knows they made a simple mistake that morning, but no one wants lunch to become an argument. Respond naturally to each instruction and utterance that follows.",5,"Someone reminds them that they just said procedures were unimportant. After a pause, they make an exception for themselves.",My situation was different. I had a system problem; that person simply lacks ability.,Derisive smile｜Mocking smile: Forced self-exemption after a contradiction is exposed is intended to evoke mockery.,illustrations/scene_024_boastful_colleague.png
"Facing a coworker who boasts and makes excuses: Imagine a lunch break in which a coworker repeatedly exaggerates their ability and says the team cannot function without them. Everyone knows they made a simple mistake that morning, but no one wants lunch to become an argument. Respond naturally to each instruction and utterance that follows.",6,"They describe how they supposedly saved a project, but the details differ sharply from what you witnessed.","If I hadn't rescued the situation single-handedly, that entire project would have completely failed.",Derisive smile｜Contemptuous smile: Repackaging credit is intended to evoke a contemptuous smile.,illustrations/scene_024_boastful_colleague.png
"Facing a coworker who boasts and makes excuses: Imagine a lunch break in which a coworker repeatedly exaggerates their ability and says the team cannot function without them. Everyone knows they made a simple mistake that morning, but no one wants lunch to become an argument. Respond naturally to each instruction and utterance that follows.",7,"As lunch ends, they pat you on the shoulder before leaving.",Work with me more often. You can learn a lot from me.,Social smile｜Professional closing smile: The need to end the interaction while preserving the surface relationship is intended to evoke a conventional smile.,illustrations/scene_024_boastful_colleague.png
"Facing a coworker who boasts and makes excuses: Imagine a lunch break in which a coworker repeatedly exaggerates their ability and says the team cannot function without them. Everyone knows they made a simple mistake that morning, but no one wants lunch to become an argument. Respond naturally to each instruction and utterance that follows.",8,"Back at your desk, you discover that you still have to work together that afternoon. They quickly send instructions.",We're working together on this task this afternoon. Just follow the steps I give you.,Bittersweet smile｜Resigned smile: Being unable to avoid an unwelcome interaction is intended to evoke tired resignation.,illustrations/scene_024_boastful_colleague.png
"Thinking your phone is lost and then finding it: Imagine preparing to leave a café and being unable to find your phone in your pockets or on the table. It contains important information, and you cannot remember whether you last used it inside or outside. Respond naturally to each instruction and utterance that follows.",1,"You have checked the table, your coat, and the usual pockets in your bag but still cannot find your phone. Your friend notices your growing anxiety.",Try not to panic. Think about the last time you took your phone out—was it here or somewhere on the way?,Bittersweet smile｜Nervous wry smile: Possible loss of an important item and uncertain memory are intended to evoke a strained smile.,illustrations/scene_025_phone_found.png
"Thinking your phone is lost and then finding it: Imagine preparing to leave a café and being unable to find your phone in your pockets or on the table. It contains important information, and you cannot remember whether you last used it inside or outside. Respond naturally to each instruction and utterance that follows.",2,You return to the counter to ask whether anyone found a phone while other customers wait. The clerk responds politely.,"No one has turned in a phone yet, but I can ask the other staff members for you.",Social smile｜Apologetic polite smile: Asking a stranger for help while taking their time is intended to evoke an apologetic smile.,illustrations/scene_025_phone_found.png
"Thinking your phone is lost and then finding it: Imagine preparing to leave a café and being unable to find your phone in your pockets or on the table. It contains important information, and you cannot remember whether you last used it inside or outside. Respond naturally to each instruction and utterance that follows.",3,"The staff still cannot find it, so your friend suggests calling your number to locate it.",I'll call your phone now. Listen carefully for any sound nearby.,Bittersweet smile｜Resigned smile: A simple final method not immediately working is intended to evoke resignation.,illustrations/scene_025_phone_found.png
"Thinking your phone is lost and then finding it: Imagine preparing to leave a café and being unable to find your phone in your pockets or on the table. It contains important information, and you cannot remember whether you last used it inside or outside. Respond naturally to each instruction and utterance that follows.",4,"Once the area becomes quiet, you hear a faint vibration from the bottom of your bag. Your friend hears it too.",Wait—the sound seems to be coming from inside your bag.,"Joyful smile｜Surprised, relieved smile: Sudden removal of a threat is intended to evoke a quick, clear smile.",illustrations/scene_025_phone_found.png
"Thinking your phone is lost and then finding it: Imagine preparing to leave a café and being unable to find your phone in your pockets or on the table. It contains important information, and you cannot remember whether you last used it inside or outside. Respond naturally to each instruction and utterance that follows.",5,You take the phone from a compartment you rarely use and remember placing it there for safety. Your friend looks at you.,"So, to keep your phone from getting lost, you hid it somewhere even you couldn't find it?",Uncontrollable laughter｜Self-deprecating laugh: Relief combined with one’s own contradiction is intended to evoke sudden laughter.,illustrations/scene_025_phone_found.png
"Thinking your phone is lost and then finding it: Imagine preparing to leave a café and being unable to find your phone in your pockets or on the table. It contains important information, and you cannot remember whether you last used it inside or outside. Respond naturally to each instruction and utterance that follows.",6,"Once the call connects, your friend hears you laughing and asks again where the phone was.",So where was it? Please don't tell me it was in your own bag the entire time.,Uncontrollable laughter｜Failed-to-suppress laughter: Retelling the absurd sequence is intended to reactivate laughter.,illustrations/scene_025_phone_found.png
"Thinking your phone is lost and then finding it: Imagine preparing to leave a café and being unable to find your phone in your pockets or on the table. It contains important information, and you cannot remember whether you last used it inside or outside. Respond naturally to each instruction and utterance that follows.",7,You thank the clerk and apologize for the interruption. The clerk is relieved too.,"I'm just glad you found it. I was worried as well, so there's no need to apologize.","Joyful smile｜Relaxed, grateful smile: Resolution and a kind response are intended to evoke a sincere, relaxed smile.",illustrations/scene_025_phone_found.png
Preparing a secret surprise party for a friend: Imagine borrowing a familiar room with several friends for a small birthday surprise. The guest of honor expects an ordinary dinner and has messaged that they are almost at the door. Respond naturally to each instruction and utterance that follows.,1,You switch off the lights and take your positions. Your friend's key can already be heard outside. An accomplice whispers a reminder.,"They're at the door. Everyone stay quiet, and wait until I turn on the lights before we say anything.",Sly smile｜Anticipatory suppressed smile: A shared secret about to be revealed is intended to evoke a smile that is difficult to hide.,illustrations/scene_026_surprise_party.png
Preparing a secret surprise party for a friend: Imagine borrowing a familiar room with several friends for a small birthday surprise. The guest of honor expects an ordinary dinner and has messaged that they are almost at the door. Respond naturally to each instruction and utterance that follows.,2,Your friend notices how quiet the room is from outside and sends a voice message.,Why is it so quiet in there? Don't tell me none of you have arrived yet.,Sly smile｜Smile concealing an intention: The need to make a believable misleading reply is intended to evoke a secretive smile.,illustrations/scene_026_surprise_party.png
Preparing a secret surprise party for a friend: Imagine borrowing a familiar room with several friends for a small birthday surprise. The guest of honor expects an ordinary dinner and has messaged that they are almost at the door. Respond naturally to each instruction and utterance that follows.,3,"The door handle begins turning, and one accomplice almost laughs too soon before whispering reassurance.","I know, I know. I'll hold it in. Just stop looking at me.",Sly smile｜Knowing suppressed smile: Shared restraint and almost being exposed are intended to evoke a conspiratorial smile.,illustrations/scene_026_surprise_party.png
Preparing a secret surprise party for a friend: Imagine borrowing a familiar room with several friends for a small birthday surprise. The guest of honor expects an ordinary dinner and has messaged that they are almost at the door. Respond naturally to each instruction and utterance that follows.,4,"Your friend enters the dark room and pauses in confusion, still unaware of the surprise.",Is anyone here? Why haven't you even turned on the lights?,Sly smile｜Knowing smile before the reveal: Knowing what the other person does not yet know is intended to evoke playful suspense.,illustrations/scene_026_surprise_party.png
Preparing a secret surprise party for a friend: Imagine borrowing a familiar room with several friends for a small birthday surprise. The guest of honor expects an ordinary dinner and has messaged that they are almost at the door. Respond naturally to each instruction and utterance that follows.,5,The lights come on and everyone delivers the birthday greeting. Your friend recovers from the confusion and looks around.,So this is what all of you were preparing! I honestly had no idea.,Joyful smile｜Shared delighted smile: A successful kind surprise and a positive response are intended to evoke genuine delight.,illustrations/scene_026_surprise_party.png
Preparing a secret surprise party for a friend: Imagine borrowing a familiar room with several friends for a small birthday surprise. The guest of honor expects an ordinary dinner and has messaged that they are almost at the door. Respond naturally to each instruction and utterance that follows.,6,Your friend finally connects all the unusual details from earlier and points toward you while reviewing them.,No wonder you were so slow to reply today. You've been misleading me since this morning.,Uncontrollable laughter｜Contagious group laughter: Reviewing near-failures after success is intended to evoke laughter that is difficult to stop.,illustrations/scene_026_surprise_party.png
