"情景","问题","目的","配图"
"好きな子どもと遊ぶ場面：親戚や友人の家で、普段から好きで親しい4～6歳の子どもと積み木で遊んでいると想像してください。子どもはあなたを信頼し、率直に気持ちを表します。現実の養育上の危険を担う場面ではありません。以下の場面に順番に入り込んでください。","セグメント5：手を洗ったら続けると約束しても、子どもは離れず「本当に帰らない？」と確かめます。安心させるときの表情を見せてください。","優しい笑顔｜慈しむ笑顔：軽い別離不安と安心を求める気持ちによって、思いやりのある笑顔を引き出します。","illustrations/scene_016_child_play.png"
"好きな子どもと遊ぶ場面：親戚や友人の家で、普段から好きで親しい4～6歳の子どもと積み木で遊んでいると想像してください。子どもはあなたを信頼し、率直に気持ちを表します。現実の養育上の危険を担う場面ではありません。以下の場面に順番に入り込んでください。","セグメント6：家族がこの様子を見て「今日はあなたの言うことしか聞かないね」と笑い、返事を待ちます。ほかの大人の前で応じるときの表情を見せてください。","社交的な笑顔｜照れを伴う礼儀笑い：親しい関係を人前で指摘されることで、はにかみを含む社交的笑顔を引き出します。","illustrations/scene_016_child_play.png"
"他人が嫌な行動をしたときの場面：架空のグループ活動で、普段ほとんど作業をしないメンバーが、発表中に何度も人の話を遮り、チームの成果を主に自分のものとして説明していると想像してください。以下の場面に順番に入り込んでください。","セグメント1：その人はあなたより先に答え、「この部分は私が一番詳しい」と言いますが、実際には別の同僚が作った資料です。話を聞き続けるときの表情を見せてください。","嘲笑的な笑い｜軽蔑を含む冷笑：実際の貢献と本人の主張の落差によって、抑えた軽蔑の笑顔を引き出します。","illustrations/scene_017_annoying_behavior.png"
"他人が嫌な行動をしたときの場面：架空のグループ活動で、普段ほとんど作業をしないメンバーが、発表中に何度も人の話を遮り、チームの成果を主に自分のものとして説明していると想像してください。以下の場面に順番に入り込んでください。","セグメント2：進行役がチームを褒めると、その人は「いつも私が皆に自分の基準を守らせています」とすぐに言います。功績を自分のものにする発言を聞いたときの表情を見せてください。","嘲笑的な笑い｜嘲る笑顔：明らかな手柄の横取りと自己賛美によって、短い否定的な笑顔を引き出します。","illustrations/scene_017_annoying_behavior.png"
"他人が嫌な行動をしたときの場面：架空のグループ活動で、普段ほとんど作業をしないメンバーが、発表中に何度も人の話を遮り、チームの成果を主に自分のものとして説明していると想像してください。以下の場面に順番に入り込んでください。","セグメント3：あなたの発言順になると、「細かく話しすぎない方がいい。皆には分からないかもしれない」と、指導するような口調で言います。相手を見るときの表情を見せてください。","嘲笑的な笑い｜軽蔑の笑顔：根拠のない優越的な態度によって、軽蔑を含む笑顔を引き出します。","illustrations/scene_017_annoying_behavior.png"
"他人が嫌な行動をしたときの場面：架空のグループ活動で、普段ほとんど作業をしないメンバーが、発表中に何度も人の話を遮り、チームの成果を主に自分のものとして説明していると想像してください。以下の場面に順番に入り込んでください。","セグメント4：その人の担当部分に間違いが見つかると、「後から誰かが変えたはずだ」とすぐに責任を他人へ移します。それを聞いたときの表情を見せてください。","嘲笑的な笑い｜皮肉な笑顔：手柄は取り責任は移す二重基準によって、嘲笑的な笑顔を引き出します。","illustrations/scene_017_annoying_behavior.png"
"他人が嫌な行動をしたときの場面：架空のグループ活動で、普段ほとんど作業をしないメンバーが、発表中に何度も人の話を遮り、チームの成果を主に自分のものとして説明していると想像してください。以下の場面に順番に入り込んでください。","セグメント5：会議は続いており、公の場で争わず協力を保つ必要があります。礼儀正しく事実を補い、話題を課題へ戻すときの表情を見せてください。","社交的な笑顔｜抑えた仕事上の笑顔：職業上の規範と衝突を抑える必要によって、本当の喜びではない礼儀笑いを引き出します。","illustrations/scene_017_annoying_behavior.png"
"他人が嫌な行動をしたときの場面：架空のグループ活動で、普段ほとんど作業をしないメンバーが、発表中に何度も人の話を遮り、チームの成果を主に自分のものとして説明していると想像してください。以下の場面に順番に入り込んでください。","セグメント6：会議後、その人は何もなかったように「今日はうまく協力できたね」と言います。その評価を聞いたときの表情を見せてください。","嘲笑的な笑い｜冷笑：行動と自己評価の食い違いによって、距離を置く冷笑を引き出します。","illustrations/scene_017_annoying_behavior.png"
"他人が嫌な行動をしたときの場面：架空のグループ活動で、普段ほとんど作業をしないメンバーが、発表中に何度も人の話を遮り、チームの成果を主に自分のものとして説明していると想像してください。以下の場面に順番に入り込んでください。","セグメント7：席に戻り、今後もしばらくその人と働く必要があると気づきます。現実の予定を受け入れるときの表情を見せてください。","苦笑｜やるせない苦笑：嫌なやり取りを避けられないことで、疲れとやるせなさを伴う笑顔を引き出します。","illustrations/scene_017_annoying_behavior.png"
"害のないいたずらをする場面：軽い冗談を受け入れてくれる親しい友人の誕生日に、本当の贈り物を冷蔵庫へ隠したと想像してください。机には何重もの箱を入れ子にした偽物の贈り物があり、各層に次の手がかりがあります。以下の場面に順番に入り込んでください。","セグメント1：友人が来る前に、仲間と箱の順番を確認し、誰が何も知らないふりをするか相談します。計画が始まる直前の表情を見せてください。","いたずらっぽい笑い｜計画する笑顔：害のない計画と共有する秘密によって、遊び心と計算を含む笑顔を引き出します。","illustrations/scene_018_harmless_prank.png"
"害のないいたずらをする場面：軽い冗談を受け入れてくれる親しい友人の誕生日に、本当の贈り物を冷蔵庫へ隠したと想像してください。机には何重もの箱を入れ子にした偽物の贈り物があり、各層に次の手がかりがあります。以下の場面に順番に入り込んでください。","セグメント2：友人は大きな箱を見て、「今日はどうしてそんなに静かなの？」と尋ねます。自然に話題を変えるときの表情を見せてください。","いたずらっぽい笑い｜意図を隠す笑顔：知っていることを隠す葛藤によって、完全には抑えにくい笑顔を引き出します。","illustrations/scene_018_harmless_prank.png"
"害のないいたずらをする場面：軽い冗談を受け入れてくれる親しい友人の誕生日に、本当の贈り物を冷蔵庫へ隠したと想像してください。机には何重もの箱を入れ子にした偽物の贈り物があり、各層に次の手がかりがあります。以下の場面に順番に入り込んでください。","セグメント3：最初の箱を開けると、さらに箱があり、友人は疑うようにあなたを見ます。目が合ったときの表情を見せてください。","いたずらっぽい笑い｜意味ありげな笑顔：相手が気づき始めても結末は知らない状況によって、情報差を含む笑顔を引き出します。","illustrations/scene_018_harmless_prank.png"
"害のないいたずらをする場面：軽い冗談を受け入れてくれる親しい友人の誕生日に、本当の贈り物を冷蔵庫へ隠したと想像してください。机には何重もの箱を入れ子にした偽物の贈り物があり、各層に次の手がかりがあります。以下の場面に順番に入り込んでください。","セグメント4：三つ目の箱で友人は止まり、「もう誰の考えか分かった」と言います。疑われても認めないときの表情を見せてください。","いたずらっぽい笑い｜忍び笑い：正体が明らかになりかける緊張と仲間の秘密によって、抑えた笑顔を引き出します。","illustrations/scene_018_harmless_prank.png"
"害のないいたずらをする場面：軽い冗談を受け入れてくれる親しい友人の誕生日に、本当の贈り物を冷蔵庫へ隠したと想像してください。机には何重もの箱を入れ子にした偽物の贈り物があり、各層に次の手がかりがあります。以下の場面に順番に入り込んでください。","セグメント5：最後の箱には、本当の贈り物が普段食べ物を探す場所にあるという手がかりだけが入っています。意味を理解するのを待つときの表情を見せてください。","いたずらっぽい笑い｜種明かし直前の笑顔：結末がもうすぐ分かる期待によって、得意で遊び心のある笑顔を引き出します。","illustrations/scene_018_harmless_prank.png"
"害のないいたずらをする場面：軽い冗談を受け入れてくれる親しい友人の誕生日に、本当の贈り物を冷蔵庫へ隠したと想像してください。机には何重もの箱を入れ子にした偽物の贈り物があり、各層に次の手がかりがあります。以下の場面に順番に入り込んでください。","セグメント6：友人は冷蔵庫で本当の贈り物を見つけ、一瞬驚いた後、「ずいぶん手間をかけたね」と笑います。喜んでもらえたと分かったときの表情を見せてください。","喜びの笑顔｜喜びを共有する笑顔：いたずらが安全に終わり、本当の贈り物が現れることで、心からの笑顔を引き出します。","illustrations/scene_018_harmless_prank.png"
"害のないいたずらをする場面：軽い冗談を受け入れてくれる親しい友人の誕生日に、本当の贈り物を冷蔵庫へ隠したと想像してください。机には何重もの箱を入れ子にした偽物の贈り物があり、各層に次の手がかりがあります。以下の場面に順番に入り込んでください。","セグメント7：友人がだまされた各場面をまねし始め、皆も笑います。説明しようとしても何度も笑ってしまうときの表情を見せてください。","抑えきれない笑い｜感染する大笑い：集団の笑いと繰り返す物まねによって、止めにくい笑いを引き出します。","illustrations/scene_018_harmless_prank.png"
"集まりで見知らぬ人と話す場面：友人が開いた小さな集まりに参加したと想像してください。ほとんどの人は互いに知り合いですが、あなたが知っているのは主催者だけです。親しみやすい見知らぬ人が静かな場所で話しかけてきます。以下の場面に順番に入り込んでください。","セグメント1：相手は自己紹介し、主催者とどう知り合ったのか尋ねます。普通の世間話に答えるときの表情を見せてください。","社交的な笑顔｜礼儀笑い：安全な共通の知人の話題によって、儀礼的な笑顔を引き出します。","illustrations/scene_019_party_stranger.png"
"集まりで見知らぬ人と話す場面：友人が開いた小さな集まりに参加したと想像してください。ほとんどの人は互いに知り合いですが、あなたが知っているのは主催者だけです。親しみやすい見知らぬ人が静かな場所で話しかけてきます。以下の場面に順番に入り込んでください。","セグメント2：相手は出身地を尋ね、近くの町へ行った経験を話します。会話を続け、聞いていることを示すときの表情を見せてください。","社交的な笑顔｜会話を保つ笑顔：負担の少ない個人情報の交換によって、持続する友好的な笑顔を引き出します。","illustrations/scene_019_party_stranger.png"
"集まりで見知らぬ人と話す場面：友人が開いた小さな集まりに参加したと想像してください。ほとんどの人は互いに知り合いですが、あなたが知っているのは主催者だけです。親しみやすい見知らぬ人が静かな場所で話しかけてきます。以下の場面に順番に入り込んでください。","セグメント3：相手は名前を間違えますが、すぐに気づいて謝ります。気にしていないと伝えるときの表情を見せてください。","社交的な笑顔｜場を和らげる笑顔：小さな失敗と関係修復によって、相手を安心させる笑顔を引き出します。","illustrations/scene_019_party_stranger.png"
"集まりで見知らぬ人と話す場面：友人が開いた小さな集まりに参加したと想像してください。ほとんどの人は互いに知り合いですが、あなたが知っているのは主催者だけです。親しみやすい見知らぬ人が静かな場所で話しかけてきます。以下の場面に順番に入り込んでください。","セグメント4：主催者は二人が話しているのを見て、遠くから大げさに眉を上げます。相手に誤解させずにその合図へ気づいたときの表情を見せてください。","はにかみ笑い｜照れ笑い：第三者の好意的な含みと観察される感覚によって、控えめな笑顔を引き出します。","illustrations/scene_019_party_stranger.png"
"集まりで見知らぬ人と話す場面：友人が開いた小さな集まりに参加したと想像してください。ほとんどの人は互いに知り合いですが、あなたが知っているのは主催者だけです。親しみやすい見知らぬ人が静かな場所で話しかけてきます。以下の場面に順番に入り込んでください。","セグメント5：短い沈黙の後、相手は笑って「無難な話題は全部使い切ったかな」と言います。気まずい間を一緒に認めるときの表情を見せてください。","はにかみ笑い｜気まずい笑顔：双方が沈黙を意識することで、場を和らげる笑顔を引き出します。","illustrations/scene_019_party_stranger.png"
"集まりで見知らぬ人と話す場面：友人が開いた小さな集まりに参加したと想像してください。ほとんどの人は互いに知り合いですが、あなたが知っているのは主催者だけです。親しみやすい見知らぬ人が静かな場所で話しかけてきます。以下の場面に順番に入り込んでください。","セグメント6：後に、二人とも同じあまり知られていない作品が好きだと分かり、相手は愛好者だけが知る細部を話します。本当の共通の興味を見つけたときの表情を見せてください。","喜びの笑顔｜共感する嬉しい笑顔：儀礼的な会話から本当の共通関心へ移ることで、自然な喜びを引き出します。","illustrations/scene_019_party_stranger.png"
"互いに好意を持つ相手と初めて二人で会う場面：何度か話したことがあり、互いに好意を感じている相手と、初めて二人だけで喫茶店にいると想像してください。会話は順調ですが、二人とも普通の友人との約束より特別だと分かっています。以下の場面に順番に入り込んでください。","セグメント1：相手は早く着いており、あなたが入ると立ち上がって、「最初に何を言おうか考えていた」と話します。席に着くときの表情を見せてください。","はにかみ笑い｜緊張した照れ笑い：互いの緊張と期待が認められることで、控えめな笑顔を引き出します。","illustrations/scene_020_first_date.png"
"互いに好意を持つ相手と初めて二人で会う場面：何度か話したことがあり、互いに好意を感じている相手と、初めて二人だけで喫茶店にいると想像してください。会話は順調ですが、二人とも普通の友人との約束より特別だと分かっています。以下の場面に順番に入り込んでください。","セグメント2：相手は以前何気なく話した飲み物の好みを覚えており、店にあるか確かめてくれています。小さなことを覚えていたと気づいたときの表情を見せてください。","優しい笑顔｜大切にされた甘い笑顔：細部を覚えてもらい気遣われることで、親しさを伴う温かな笑顔を引き出します。","illustrations/scene_020_first_date.png"
"互いに好意を持つ相手と初めて二人で会う場面：何度か話したことがあり、互いに好意を感じている相手と、初めて二人だけで喫茶店にいると想像してください。会話は順調ですが、二人とも普通の友人との約束より特別だと分かっています。以下の場面に順番に入り込んでください。","セグメント3：相手は「実際に会うと、話していたとき以上に安心できる」と真剣に言い、少し照れます。直接好意を伝えられたときの表情を見せてください。","はにかみ笑い｜唇を結んだ笑顔：直接的な称賛と注目によって、視線をそらす控えめな笑顔を引き出します。","illustrations/scene_020_first_date.png"
"互いに好意を持つ相手と初めて二人で会う場面：何度か話したことがあり、互いに好意を感じている相手と、初めて二人だけで喫茶店にいると想像してください。会話は順調ですが、二人とも普通の友人との約束より特別だと分かっています。以下の場面に順番に入り込んでください。","セグメント4：二人が同時に紙ナプキンへ手を伸ばし、手が触れてすぐに引きます。短い出来事の後の表情を見せてください。","はにかみ笑い｜気まずさと甘さのある笑顔：予想外の接触と同時の反応によって、照れと喜びの混じる笑顔を引き出します。","illustrations/scene_020_first_date.png"
"互いに好意を持つ相手と初めて二人で会う場面：何度か話したことがあり、互いに好意を感じている相手と、初めて二人だけで喫茶店にいると想像してください。会話は順調ですが、二人とも普通の友人との約束より特別だと分かっています。以下の場面に順番に入り込んでください。","セグメント5：相手は最近のストレスを話し、「でも今日は会えてずいぶん楽になった」と言います。その信頼へ応じるときの表情を見せてください。","優しい笑顔｜思いやりのある笑顔：感情を打ち明けられ信頼されることで、思いやりのある笑顔を引き出します。","illustrations/scene_020_first_date.png"
"互いに好意を持つ相手と初めて二人で会う場面：何度か話したことがあり、互いに好意を感じている相手と、初めて二人だけで喫茶店にいると想像してください。会話は順調ですが、二人とも普通の友人との約束より特別だと分かっています。以下の場面に順番に入り込んでください。","セグメント6：帰る準備をしていると、来週別の店にも一緒に行かないかと尋ねられます。次の約束があると分かったときの表情を見せてください。","喜びの笑顔｜期待を伴う嬉しい笑顔：関係が前向きに続くことで、自然で明るい笑顔を引き出します。","illustrations/scene_020_first_date.png"
"正体を隠すボードゲームの場面：金銭の関わらない正体隠匿ゲームを親しい友人と遊んでいると想像してください。自分は正体を隠す役を引き、ルール上、相手を惑わせたり推理したりできます。全員が対立を遊びとして楽しんでいます。以下の場面に順番に入り込んでください。","セグメント1：役割カードを見て、普段どおりに振る舞う必要があると分かります。カードを伏せるときの表情を見せてください。","いたずらっぽい笑い｜意図を隠す笑顔：秘密の情報を持ちながら自分を制御することで、意味を読み取りにくい笑顔を引き出します。","illustrations/scene_021_hidden_role_game.png"
"正体を隠すボードゲームの場面：金銭の関わらない正体隠匿ゲームを親しい友人と遊んでいると想像してください。自分は正体を隠す役を引き、ルール上、相手を惑わせたり推理したりできます。全員が対立を遊びとして楽しんでいます。以下の場面に順番に入り込んでください。","セグメント2：友人がすぐに見つめ、「カードを見たとき、表情が違った」と言います。否定し、逆に問い返すときの表情を見せてください。","いたずらっぽい笑い｜疑いに応じる笑顔：秘密を守りながら探られることで、機敏で遊び心のある笑顔を引き出します。","illustrations/scene_021_hidden_role_game.png"
"正体を隠すボードゲームの場面：金銭の関わらない正体隠匿ゲームを親しい友人と遊んでいると想像してください。自分は正体を隠す役を引き、ルール上、相手を惑わせたり推理したりできます。全員が対立を遊びとして楽しんでいます。以下の場面に順番に入り込んでください。","セグメント3：話し合いを別の人へ向けることに成功し、その人が真剣に弁明し始めます。傍観するときの表情を見せてください。","いたずらっぽい笑い｜戦略的な笑顔：作戦が一時的に成功することで、抑えた満足の笑顔を引き出します。","illustrations/scene_021_hidden_role_game.png"
"正体を隠すボードゲームの場面：金銭の関わらない正体隠匿ゲームを親しい友人と遊んでいると想像してください。自分は正体を隠す役を引き、ルール上、相手を惑わせたり推理したりできます。全員が対立を遊びとして楽しんでいます。以下の場面に順番に入り込んでください。","セグメント4：味方が真実に近いことをうっかり言います。短く目を合わせ、すぐに視線をそらすときの表情を見せてください。","いたずらっぽい笑い｜通じ合う忍び笑い：共有する秘密が明らかになりかけることで、短く抑えた笑顔を引き出します。","illustrations/scene_021_hidden_role_game.png"
"正体を隠すボードゲームの場面：金銭の関わらない正体隠匿ゲームを親しい友人と遊んでいると想像してください。自分は正体を隠す役を引き、ルール上、相手を惑わせたり推理したりできます。全員が対立を遊びとして楽しんでいます。以下の場面に順番に入り込んでください。","セグメント5：推理が得意な友人が長く説明した後、完全に間違った結論へ着きます。礼儀正しく「その可能性もある」と言うときの表情を見せてください。","社交的な笑顔｜ゲームを保つ笑顔：誤った推理を明かさず雰囲気を保つことで、統制された笑顔を引き出します。","illustrations/scene_021_hidden_role_game.png"
"正体を隠すボードゲームの場面：金銭の関わらない正体隠匿ゲームを親しい友人と遊んでいると想像してください。自分は正体を隠す役を引き、ルール上、相手を惑わせたり推理したりできます。全員が対立を遊びとして楽しんでいます。以下の場面に順番に入り込んでください。","セグメント6：正体が公開され、最初から相手を惑わせていたと皆に分かります。秘密を明かせるようになったときの表情を見せてください。","喜びの笑顔｜得意な嬉しい笑顔：戦略の成功と安全な種明かしによって、はっきりした喜びを引き出します。","illustrations/scene_021_hidden_role_game.png"
"正体を隠すボードゲームの場面：金銭の関わらない正体隠匿ゲームを親しい友人と遊んでいると想像してください。自分は正体を隠す役を引き、ルール上、相手を惑わせたり推理したりできます。全員が対立を遊びとして楽しんでいます。以下の場面に順番に入り込んでください。","セグメント7：友人たちが怪しかった発言を一つずつ振り返り、話がますますおかしくなって全員が笑います。説明を何度も遮られるときの表情を見せてください。","抑えきれない笑い｜集団の大笑い：後からの振り返りと笑いの感染によって、抑えにくい笑いを引き出します。","illustrations/scene_021_hidden_role_game.png"
"喜劇のNG映像を見て説明する場面：親しい友人と、誰かを傷つける内容ではない撮影のNG映像を見ていると想像してください。俳優は簡単なまじめな台詞を言う必要がありますが、言い間違い、小道具、笑いの連鎖で何度も失敗します。以下の場面に順番に入り込んでください。","セグメント1：俳優は大事な語を言い間違え、すぐ気づきますが、まじめに続けようとします。最初に間違いへ気づいたときの表情を見せてください。","喜びの笑顔｜軽い笑顔：明確で害のない小さな失敗によって、自然な楽しさを引き出します。","illustrations/scene_022_comedy_bloopers.png"
"喜劇のNG映像を見て説明する場面：親しい友人と、誰かを傷つける内容ではない撮影のNG映像を見ていると想像してください。俳優は簡単なまじめな台詞を言う必要がありますが、言い間違い、小道具、笑いの連鎖で何度も失敗します。以下の場面に順番に入り込んでください。","セグメント2：監督がやり直しを求め、俳優は「今度こそ間違えない」と言った直後に同じ間違いをします。この落差への表情を見せてください。","抑えきれない笑い｜突然の大笑い：宣言と直後の失敗の対比によって、急に生じる笑いを引き出します。","illustrations/scene_022_comedy_bloopers.png"
"喜劇のNG映像を見て説明する場面：親しい友人と、誰かを傷つける内容ではない撮影のNG映像を見ていると想像してください。俳優は簡単なまじめな台詞を言う必要がありますが、言い間違い、小道具、笑いの連鎖で何度も失敗します。以下の場面に順番に入り込んでください。","セグメント3：俳優自身が笑って続けられず、共演者もつられて笑います。連続する笑い声を聞くときの表情を見せてください。","抑えきれない笑い｜感染する大笑い：他人の自然な笑いによって、持続する笑いを引き出します。","illustrations/scene_022_comedy_bloopers.png"
"喜劇のNG映像を見て説明する場面：親しい友人と、誰かを傷つける内容ではない撮影のNG映像を見ていると想像してください。俳優は簡単なまじめな台詞を言う必要がありますが、言い間違い、小道具、笑いの連鎖で何度も失敗します。以下の場面に順番に入り込んでください。","セグメント4：三度目の撮影では全員がまじめにしようとし、静かなほど次の失敗が起きそうに感じます。次を予想するときの表情を見せてください。","抑えきれない笑い｜期待による笑い：同じ笑いが起きる予感によって、出来事の前から笑いを引き出します。","illustrations/scene_022_comedy_bloopers.png"
"喜劇のNG映像を見て説明する場面：親しい友人と、誰かを傷つける内容ではない撮影のNG映像を見ていると想像してください。俳優は簡単なまじめな台詞を言う必要がありますが、言い間違い、小道具、笑いの連鎖で何度も失敗します。以下の場面に順番に入り込んでください。","セグメント5：友人が映像を止め、何がおかしかったのかまじめに説明するよう求めます。笑いが残ったまま答えようとするときの表情を見せてください。","抑えきれない笑い｜こらえきれない笑い：制御を求められても高揚が残ることで、何度も笑いが戻る反応を引き出します。","illustrations/scene_022_comedy_bloopers.png"
"喜劇のNG映像を見て説明する場面：親しい友人と、誰かを傷つける内容ではない撮影のNG映像を見ていると想像してください。俳優は簡単なまじめな台詞を言う必要がありますが、言い間違い、小道具、笑いの連鎖で何度も失敗します。以下の場面に順番に入り込んでください。","セグメント6：やっと落ち着いたとき、友人が俳優の誤った発音をまねします。笑いが再び起きたときの表情を見せてください。","抑えきれない笑い｜再び起きる大笑い：その場で笑いを再現されることで、もう一度強い笑いを引き出します。","illustrations/scene_022_comedy_bloopers.png"
"喜劇のNG映像を見て説明する場面：親しい友人と、誰かを傷つける内容ではない撮影のNG映像を見ていると想像してください。俳優は簡単なまじめな台詞を言う必要がありますが、言い間違い、小道具、笑いの連鎖で何度も失敗します。以下の場面に順番に入り込んでください。","セグメント7：最後の撮影では台詞を正しく言えますが、背景の小道具がゆっくり倒れ、全員がまた笑います。新しい意外な笑いへの表情を見せてください。","抑えきれない笑い｜続く大笑い：成功の直前に新しい出来事が加わることで、強く続く笑いを引き出します。","illustrations/scene_022_comedy_bloopers.png"
"喜劇のNG映像を見て説明する場面：親しい友人と、誰かを傷つける内容ではない撮影のNG映像を見ていると想像してください。俳優は簡単なまじめな台詞を言う必要がありますが、言い間違い、小道具、笑いの連鎖で何度も失敗します。以下の場面に順番に入り込んでください。","セグメント8：映像が終わり部屋が静かになっても、友人と目が合うだけで誤った発音を思い出します。笑いが小さく戻るときの表情を見せてください。","社交的な笑顔｜共有する余韻の笑顔：共通の記憶と視線によって、穏やかに繰り返す笑顔を引き出します。","illustrations/scene_022_comedy_bloopers.png"
"チームの企画が失敗した後のまとめ：親しい同僚と数週間準備した企画が選ばれなかったと想像してください。結果発表後も短いまとめ会へ出席し、同じ場所にいる採用されたチームとも話す必要があります。以下の場面に順番に入り込んでください。","セグメント1：結果の画面が開き、何度確かめても自分たちの名前がありません。落選を確認したときの表情を見せてください。","苦笑｜失望の苦笑：努力と結果が釣り合わないことで、失望を含む苦笑を引き出します。","illustrations/scene_023_project_setback.png"
"チームの企画が失敗した後のまとめ：親しい同僚と数週間準備した企画が選ばれなかったと想像してください。結果発表後も短いまとめ会へ出席し、同じ場所にいる採用されたチームとも話す必要があります。以下の場面に順番に入り込んでください。","セグメント2：責任者が「少なくとも、できることは全部やった」と言いますが、すぐには誰も答えません。慰めに応じるときの表情を見せてください。","苦笑｜やるせない笑顔：事実として正しくても失望を消せない慰めによって、やるせない笑顔を引き出します。","illustrations/scene_023_project_setback.png"
"チームの企画が失敗した後のまとめ：親しい同僚と数週間準備した企画が選ばれなかったと想像してください。結果発表後も短いまとめ会へ出席し、同じ場所にいる採用されたチームとも話す必要があります。以下の場面に順番に入り込んでください。","セグメント3：採用されたチームの知人が握手し、準備を評価して今後一緒に働きたいと言います。相手を祝うときの表情を見せてください。","社交的な笑顔｜仕事上の祝福の笑顔：礼儀と自分の失望が同時にあることで、控えめな礼儀笑いを引き出します。","illustrations/scene_023_project_setback.png"
"チームの企画が失敗した後のまとめ：親しい同僚と数週間準備した企画が選ばれなかったと想像してください。結果発表後も短いまとめ会へ出席し、同じ場所にいる採用されたチームとも話す必要があります。以下の場面に順番に入り込んでください。","セグメント4：仲間が自分の担当で迷惑をかけたと責めますが、責任は一人だけではないと分かっています。相手を慰めるときの表情を見せてください。","優しい笑顔｜支える温かな笑顔：仲間を安心させ、責任を共有することで、温かな支援の笑顔を引き出します。","illustrations/scene_023_project_setback.png"
"チームの企画が失敗した後のまとめ：親しい同僚と数週間準備した企画が選ばれなかったと想像してください。結果発表後も短いまとめ会へ出席し、同じ場所にいる採用されたチームとも話す必要があります。以下の場面に順番に入り込んでください。","セグメント5：資料を片づける途中、最初の版を見つけ、当時どれほど期待していたかを思い出します。古い版を見るときの表情を見せてください。","苦笑｜寂しさを含む笑顔：過去の期待と今の結果の対比によって、切なさを含む笑顔を引き出します。","illustrations/scene_023_project_setback.png"
"チームの企画が失敗した後のまとめ：親しい同僚と数週間準備した企画が選ばれなかったと想像してください。結果発表後も短いまとめ会へ出席し、同じ場所にいる採用されたチームとも話す必要があります。以下の場面に順番に入り込んでください。","セグメント6：責任者は資料を次の機会へ向けて修正でき、無駄にはならないと言います。仕事が続く可能性を聞いたときの表情を見せてください。","喜びの笑顔｜希望の微笑み：努力の価値が残る可能性によって、穏やかな希望の笑顔を引き出します。","illustrations/scene_023_project_setback.png"
"チームの企画が失敗した後のまとめ：親しい同僚と数週間準備した企画が選ばれなかったと想像してください。結果発表後も短いまとめ会へ出席し、同じ場所にいる採用されたチームとも話す必要があります。以下の場面に順番に入り込んでください。","セグメント7：帰る前、今日は振り返りをせず皆で食事へ行こうと決めます。一緒に部屋を出るときの表情を見せてください。","苦笑｜一時的な安堵の笑顔：失望を共有し、ひとまず手放すことで、苦さと安心を含む笑顔を引き出します。","illustrations/scene_023_project_setback.png"
"自慢し、言い訳をする同僚と向き合う場面：昼休み、同僚が自分の能力を誇張し、チームには自分が不可欠だと言い続けていると想像してください。その人が朝の簡単な仕事で失敗したことを周囲は知っていますが、昼食を言い争いにはしたくありません。以下の場面に順番に入り込んでください。","セグメント1：その人は、どんな仕事でも「誰かに注意される必要は一度もない」と言い、同意を待ちます。絶対的な主張を聞くときの表情を見せてください。","嘲笑的な笑い｜軽蔑の笑顔：誇張した自己評価と既知の事実の矛盾によって、軽蔑を含む笑顔を引き出します。","illustrations/scene_024_boastful_colleague.png"
"自慢し、言い訳をする同僚と向き合う場面：昼休み、同僚が自分の能力を誇張し、チームには自分が不可欠だと言い続けていると想像してください。その人が朝の簡単な仕事で失敗したことを周囲は知っていますが、昼食を言い争いにはしたくありません。以下の場面に順番に入り込んでください。","セグメント2：朝に書類を出し忘れたことを指摘されると、「システムが古いだけで、自分の問題ではない」とすぐに言います。言い訳を聞いたときの表情を見せてください。","嘲笑的な笑い｜嘲る笑顔：明らかな責任転嫁によって、短く否定的な笑顔を引き出します。","illustrations/scene_024_boastful_colleague.png"
"自慢し、言い訳をする同僚と向き合う場面：昼休み、同僚が自分の能力を誇張し、チームには自分が不可欠だと言い続けていると想像してください。その人が朝の簡単な仕事で失敗したことを周囲は知っていますが、昼食を言い争いにはしたくありません。以下の場面に順番に入り込んでください。","セグメント3：本当に有能な人は厳しい手順に従う必要がないと言い、あなたも同意するか尋ねます。争いを避けて曖昧に答えるときの表情を見せてください。","社交的な笑顔｜応対のための礼儀笑い：同意を求める圧力と争いを避ける必要によって、本当の喜びではない笑顔を引き出します。","illustrations/scene_024_boastful_colleague.png"
"自慢し、言い訳をする同僚と向き合う場面：昼休み、同僚が自分の能力を誇張し、チームには自分が不可欠だと言い続けていると想像してください。その人が朝の簡単な仕事で失敗したことを周囲は知っていますが、昼食を言い争いにはしたくありません。以下の場面に順番に入り込んでください。","セグメント4：その後、別の同僚の提出遅れを職業意識がないと批判します。二重基準に気づいたときの表情を見せてください。","嘲笑的な笑い｜冷笑：自分には甘く他人には厳しい基準によって、冷たい笑顔を引き出します。","illustrations/scene_024_boastful_colleague.png"
